Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,Counties
2020,AL,Alabama,Crenshaw,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,37.3,,,29.9,44.5,13083,01041,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-86.3200384 31.7303106),1540
2021,AL,Alabama,Franklin,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,7.7,,,6.7,8.7,32013,01059,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-87.8428144 34.4419892),99
2021,AL,Alabama,Pike,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,10.4,,,8.8,12.1,32991,01109,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-85.9416076 31.7986533),1633
2021,AL,Alabama,Morgan,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,83.9,,,81.0,86.7,123668,01103,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-86.8464021 34.4544844),103
2021,AL,Alabama,Clarke,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.7,,,17.1,22.5,22760,01025,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-87.8186244 31.6855211),1495
2021,AL,Alabama,Butler,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.9,,,7.1,8.7,18884,01013,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-86.6819689 31.751667),1490
2020,AL,Alabama,Hale,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,71,,,68.6,73.6,14754,01065,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-87.6230608 32.7527958),1549
2021,AL,Alabama,Monroe,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,8.6,,,7.5,9.8,19648,01099,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-87.3832656 31.5803324),1592
2020,AL,Alabama,Washington,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.7,,,39.4,41.9,15147,01129,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-88.2124041 31.4085035),1641
2021,AL,Alabama,Elmore,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,30.9,,,25.9,36.6,89304,01051,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-86.1427347 32.597229),1544
2021,AL,Alabama,Calhoun,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,35.1,,,29.4,40.9,115972,01015,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.8279089 33.7705162),1491
2020,AL,Alabama,Covington,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,14.2,,,10.1,19.0,37524,01039,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-86.4487206 31.2439873),1539
2020,AL,Alabama,Winston,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,41.3,,,32.8,51.0,23652,01133,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-87.3653458 34.1545665),1642
2020,AL,Alabama,Conecuh,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,70,,,67.6,72.5,11328,01035,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-86.9887221 31.4309257),1499
2020,AL,Alabama,Sumter,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,44.6,,,43.0,46.1,12164,01119,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-88.2000571 32.5974811),105
2020,AL,Alabama,Bullock,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,82.9,,,80.5,85.1,10320,01011,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-85.7172613 32.1017589),93
2020,AL,Alabama,Henry,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,39.3,,,37.8,40.6,17459,01067,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-85.2399712 31.5169779),1550
2021,AL,Alabama,Macon,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,30.1,,,25.9,34.7,18895,01087,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-85.692887 32.3870267),101
2020,AL,Alabama,Pickens,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,18.6,,,14.0,23.3,18801,01107,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-88.0968644 33.2968003),1632
2021,AL,Alabama,Sumter,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,7,,,6.2,8.0,12164,01119,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-88.2000571 32.5974811),105
2021,AL,Alabama,Choctaw,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,87.2,,,84.3,89.5,12533,01023,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-88.2488894 31.9909539),1494
2021,AL,Alabama,Marion,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.5,,,5.8,7.2,29246,01093,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-87.881551 34.1382194),102
2020,AL,Alabama,Clarke,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,31.7,,,26.5,37.7,22760,01025,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-87.8186244 31.6855211),1495
2021,AL,Alabama,Montgomery,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,21.6,,,18.4,25.3,227434,01101,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-86.2044615 32.2028812),1593
2021,AL,Alabama,Covington,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,86.2,,,83.4,88.7,37524,01039,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-86.4487206 31.2439873),1539
2021,AL,Alabama,Perry,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,31.7,,,27.6,36.2,8355,01105,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-87.2938269 32.6390053),1631
2021,AL,Alabama,DeKalb,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,6.7,,,5.8,7.8,71813,01049,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-85.8040207 34.4609148),1543
2021,AL,Alabama,Lowndes,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.4,,,13.2,17.6,9965,01085,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-86.6505859 32.147888),1587
2021,AL,Alabama,Chambers,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.5,,,16.9,22.1,34541,01017,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-85.3940321 32.9155039),1492
2021,AL,Alabama,Shelby,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,5.9,,,5.1,6.7,226902,01117,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-86.6780894 33.2630428),1636
2021,AL,Alabama,Lawrence,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.7,,,33.7,50.0,33090,01079,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.3218651 34.529776),1585
2021,AL,Alabama,Russell,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,84.6,,,81.5,87.3,58722,01113,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-85.1869798 32.2898113),1634
2021,AL,Alabama,Chilton,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,81.2,,,78.3,83.9,45274,01021,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-86.7266071 32.8540514),94
2021,AL,Alabama,Washington,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,82.8,,,79.7,85.8,15147,01129,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-88.2124041 31.4085035),1641
2021,AL,Alabama,Hale,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,6.3,,,5.4,7.2,14754,01065,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-87.6230608 32.7527958),1549
2021,AL,Alabama,Madison,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.6,,,9.0,12.4,395211,01089,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-86.5510802 34.7642377),1588
2021,AL,Alabama,Autauga,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,18,,,15.7,20.7,59095,01001,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-86.6464395 32.5322367),90
2021,AL,Alabama,Russell,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6,,,5.3,6.6,58722,01113,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-85.1869798 32.2898113),1634
2021,AL,Alabama,Randolph,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,15,,,12.8,17.3,21989,01111,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-85.4640637 33.2964614),104
2020,AL,Alabama,Tallapoosa,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,16.9,,,11.9,22.1,41023,01123,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-85.7996176 32.8633076),1638
2021,AL,Alabama,Marion,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.2,,,30.7,47.6,29246,01093,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.881551 34.1382194),102
2021,AL,Alabama,Elmore,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,10.7,,,8.3,13.6,89304,01051,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-86.1427347 32.597229),1544
2021,AL,Alabama,Tuscaloosa,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,3.1,,,2.8,3.3,227007,01125,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease,POINT (-87.5227834 33.2902197),1639
2021,AL,Alabama,Morgan,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.6,,,11.7,15.6,123668,01103,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-86.8464021 34.4544844),103
2021,AL,Alabama,Wilcox,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,46,,,39.9,52.4,10446,01131,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.3049349 31.9900824),106
2020,AL,Alabama,Baldwin,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,85.3,,,83.1,87.5,239294,01003,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-87.7460666 30.6592183),91
2021,AL,Alabama,Baldwin,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,29.4,,,24.8,34.2,239294,01003,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-87.7460666 30.6592183),91
2020,AL,Alabama,Shelby,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,53.2,,,45.5,60.8,226902,01117,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-86.6780894 33.2630428),1636
2021,AL,Alabama,St. Clair,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.3,,,10.5,14.3,92748,01115,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-86.3113273 33.7194907),1635
2021,AL,Alabama,Perry,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,7.9,,,6.9,9.0,8355,01105,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-87.2938269 32.6390053),1631
2021,AL,Alabama,Henry,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,16.2,,,13.6,19.0,17459,01067,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-85.2399712 31.5169779),1550
2021,AL,Alabama,Chilton,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,23.6,,,19.5,27.8,45274,01021,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-86.7266071 32.8540514),94
2021,AL,Alabama,Dale,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,,,5.6,6.9,49342,01045,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-85.609476 31.4306536),97
2021,AL,Alabama,Crenshaw,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,21.5,,,18.4,24.8,13083,01041,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-86.3200384 31.7303106),1540
2021,AL,Alabama,Jackson,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,17.7,,,14.7,20.7,52773,01071,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-85.9800556 34.764114),1630
2021,AL,Alabama,Lamar,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,37,,,31.0,42.9,13689,01075,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-88.0874309 33.7870852),100
2021,AL,Alabama,Clarke,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,86.1,,,83.4,88.5,22760,01025,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-87.8186244 31.6855211),1495
2021,AL,Alabama,Monroe,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,40.9,,,35.9,45.8,19648,01099,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-87.3832656 31.5803324),1592
2020,AL,Alabama,DeKalb,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,37.1,,,29.4,45.6,71813,01049,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-85.8040207 34.4609148),1543
2020,AL,Alabama,Coosa,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,71.5,,,68.8,74.2,10450,01037,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-86.2434818 32.9314453),96
2021,AL,Alabama,Clarke,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,25.9,,,22.4,29.7,22760,01025,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-87.8186244 31.6855211),1495
2020,AL,Alabama,Wilcox,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,22.8,,,18.1,28.1,10446,01131,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-87.3049349 31.9900824),106
2021,AL,Alabama,Pickens,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,18.2,,,15.6,20.7,18801,01107,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-88.0968644 33.2968003),1632
2020,AL,Alabama,Baldwin,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,41.5,,,34.1,49.1,239294,01003,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-87.7460666 30.6592183),91
2021,AL,Alabama,Colbert,BRFSS,Disability,Any disability among adults aged >=18 years,%,Age-adjusted prevalence,33.2,,,28.6,38.6,57474,01033,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-87.8014569 34.703112),1498
2021,AL,Alabama,Lee,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,16.9,,,14.3,19.7,177218,01081,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-85.3530477 32.6040644),1586
2021,AL,Alabama,Pike,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,12.2,,,9.6,15.2,32991,01109,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-85.9416076 31.7986533),1633
2021,AL,Alabama,Limestone,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,15.6,,,12.6,18.9,107517,01083,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-86.9813995 34.8102387),3134
2020,AL,Alabama,Barbour,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,72.5,,,68.9,76.1,24964,01005,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-85.4051035 31.8702531),1488
2021,AL,Alabama,DeKalb,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,36.2,,,30.6,42.0,71813,01049,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.8040207 34.4609148),1543
2021,AL,Alabama,Madison,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.4,,,2.8,3.9,395211,01089,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-86.5510802 34.7642377),1588
2020,AL,Alabama,Chambers,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,71.8,,,69.2,74.4,34541,01017,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-85.3940321 32.9155039),1492
2021,AL,Alabama,Hale,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,28.4,,,24.6,32.4,14754,01065,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-87.6230608 32.7527958),1549
2020,AL,Alabama,DeKalb,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,52.9,,,49.1,56.7,71813,01049,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-85.8040207 34.4609148),1543
2020,AL,Alabama,Tuscaloosa,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,45.7,,,39.0,52.6,227007,01125,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-87.5227834 33.2902197),1639
2020,AL,Alabama,Jackson,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,57.7,,,53.7,61.9,52773,01071,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-85.9800556 34.764114),1630
2021,AL,Alabama,Montgomery,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16,,,13.9,18.4,227434,01101,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-86.2044615 32.2028812),1593
2021,AL,Alabama,Marion,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,9.1,,,7.8,10.5,29246,01093,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-87.881551 34.1382194),102
2021,AL,Alabama,Blount,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,5.4,,,4.5,6.2,59041,01009,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-86.56644 33.9773575),1489
2021,AL,Alabama,St. Clair,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,30.3,,,25.4,35.7,92748,01115,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-86.3113273 33.7194907),1635
2021,AL,Alabama,Chilton,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,19.7,,,17.1,22.6,45274,01021,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-86.7266071 32.8540514),94
2021,AL,Alabama,Sumter,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,47.5,,,39.2,55.9,12164,01119,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-88.2000571 32.5974811),105
2020,AL,Alabama,Covington,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,69.9,,,66.8,72.9,37524,01039,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-86.4487206 31.2439873),1539
2020,AL,Alabama,Conecuh,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,43.3,,,41.8,44.6,11328,01035,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-86.9887221 31.4309257),1499
2021,AL,Alabama,Russell,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,34.5,,,29.2,40.4,58722,01113,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-85.1869798 32.2898113),1634
2020,AL,Alabama,Morgan,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,13.6,,,9.3,19.0,123668,01103,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-86.8464021 34.4544844),103
2021,AL,Alabama,Franklin,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.7,,,3.3,4.1,32013,01059,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-87.8428144 34.4419892),99
2020,AL,Alabama,Crenshaw,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,40.7,,,39.1,42.2,13083,01041,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-86.3200384 31.7303106),1540
2021,AL,Alabama,Pike,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,76.2,,,71.4,80.7,32991,01109,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-85.9416076 31.7986533),1633
2021,AL,Alabama,Cleburne,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.2,,,7.4,9.1,15103,01029,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-85.5161261 33.6719637),1497
2021,AL,Alabama,Russell,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,29.4,,,25.2,33.7,58722,01113,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-85.1869798 32.2898113),1634
2021,AL,Alabama,Bullock,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,20.5,,,17.7,23.3,10320,01011,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-85.7172613 32.1017589),93
2020,AL,Alabama,St. Clair,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,12.7,,,8.6,17.5,92748,01115,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-86.3113273 33.7194907),1635
2021,AL,Alabama,Greene,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,9.1,,,7.2,11.3,7629,01063,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-87.9642005 32.8444965),1548
2021,AL,Alabama,Bibb,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Age-adjusted prevalence,6.2,,,5.4,7.0,22477,01007,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-87.1271475 33.0158929),92
2020,AL,Alabama,Calhoun,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,82.5,,,80.4,84.6,115972,01015,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-85.8279089 33.7705162),1491
2020,AL,Alabama,Etowah,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.8,,,37.4,40.1,103162,01055,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-86.0342629 34.0476407),98
2021,AL,Alabama,Madison,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,,,5.6,6.8,395211,01089,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-86.5510802 34.7642377),1588
2021,AL,Alabama,Tuscaloosa,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.3,,,8.9,11.6,227007,01125,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-87.5227834 33.2902197),1639
2021,AL,Alabama,Monroe,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,38.1,,,32.3,44.1,19648,01099,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-87.3832656 31.5803324),1592
2021,AL,Alabama,Talladega,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,75.1,,,70.2,79.6,81524,01121,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-86.1759302 33.3693135),1637
2021,AL,Alabama,Morgan,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,32.5,,,27.6,37.9,123668,01103,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-86.8464021 34.4544844),103
